_search_city,_search_keyword,address,categories,categoryName,categoryTypes,cid,city,claimedBusiness,countryCode,distanceMiles,googleUrl,imageCount,imageUrls,isOpen,latitude,longitude,name,neighborhood,openingHours,permanentlyClosed,phone,phoneInternational,placeId,postalCode,reviewsCount,state,street,subtypes,temporarilyClosed,thumbnailUrl,totalScore,url,website
"Vadodara, Gujarat, India",CAD drafting services,"49,50 4th Floor, Earth Eon, Sama - Savli Rd, Vadodara, Gujarat 390024","[""Architect""]",Architect,,0x395fcf5f1630d433:0x407ffe7f369077d8,Vadodara,True,IN,3.075428265035475,https://www.google.com/g/11fy97cfjg,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWleAYpKNIPM9F9nIjY9icTtc1937oPyXC_a9jHUbAFCXi_H1mTp1gJMSk87htaYtcWdqnEckz4KBRO-QHdRyYGXGSxCv3ZFHqjEUIO3aNPaVX7mWprEDipYBqExNg_c2b3h4prC=w114-h86-k-no""]",False,22.3408016,73.20451469999999,TAJ DESIGN & DRAFTING SERVICES,New Sama,"[{""day"": ""Wednesday"", ""hours"": ""9 am–6 pm""}]",False,081538 50143,08153850143,ChIJM9QwFl_PXzkR2HeQNn_-f0A,390024,5,Gujarat,"49,50 4th Floor, Earth Eon, Sama - Savli Rd",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWleAYpKNIPM9F9nIjY9icTtc1937oPyXC_a9jHUbAFCXi_H1mTp1gJMSk87htaYtcWdqnEckz4KBRO-QHdRyYGXGSxCv3ZFHqjEUIO3aNPaVX7mWprEDipYBqExNg_c2b3h4prC=w114-h86-k-no,3.9,https://www.google.com/maps/place/?q=place_id:ChIJM9QwFl_PXzkR2HeQNn_-f0A,
"Vadodara, Gujarat, India",CAD drafting services,"315, Patel Avenue, Sarkhej - Gandhinagar Hwy, opp. The Grand Bhagwati(TGB, Ahmedabad, Gujarat 380059","[""Engineering consultant""]",Engineering consultant,,0x395e84a41142904b:0xd0565aa5a097bebc,Ahmedabad,True,IN,67.42363560757973,https://www.google.com/g/1pp2vc5hg,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl32VJ-koZ2QUj3ofd9C-y2JdhQw7LCo-3SNxw297HWDgB105sPm1WGTKrkB_tDnxGo9u-7YZGIIJ-xRK6x0wmioF5EEapKM5egfnbEYQjezmVveszQRxqNhjmEKEuxQzEoxDFM=w128-h86-k-no""]",True,23.0450286,72.5147229,CAD Outsourcing Services,Thaltej,"[{""day"": ""Wednesday"", ""hours"": ""Open 24 hours""}]",False,098986 50557,09898650557,ChIJS5BCEaSEXjkRvL6XoKVaVtA,380059,429,Gujarat,"315, Patel Avenue, Sarkhej - Gandhinagar Hwy, opp. The Grand Bhagwati(TGB",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl32VJ-koZ2QUj3ofd9C-y2JdhQw7LCo-3SNxw297HWDgB105sPm1WGTKrkB_tDnxGo9u-7YZGIIJ-xRK6x0wmioF5EEapKM5egfnbEYQjezmVveszQRxqNhjmEKEuxQzEoxDFM=w128-h86-k-no,4.7,https://www.google.com/maps/place/?q=place_id:ChIJS5BCEaSEXjkRvL6XoKVaVtA,https://www.cadoutsourcing.net/
"Vadodara, Gujarat, India",CAD drafting services,"702 / B, Ind.Estate, 2, GIDC Rd, Makarpura GIDC, Makarpura, Vadodara, Gujarat 390010","[""Industrial equipment supplier"", ""Machining manufacturer"", ""3D printing service""]",Industrial equipment supplier,,0x395fc438ffffffff:0xd78d2a329d75ca84,Vadodara,True,IN,3.5294077763822544,https://www.google.com/g/1vnngt61,0,,False,22.2475518,73.18179479999999,Brahma Cad Services,"Makarpura GIDC, Makarpura","[{""day"": ""Wednesday"", ""hours"": ""8:30 am–5:30 pm""}]",False,0265 659 3791,02656593791,ChIJ_____zjEXzkRhMp1nTIqjdc,390010,3,Gujarat,"702 / B, Ind.Estate, 2, GIDC Rd",,False,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=96B0oMiRil-DKI2DE47HlA&cb_client=search.gws-prod.gps&w=86&h=86&yaw=279.25763&pitch=0&thumbfov=100,5,https://www.google.com/maps/place/?q=place_id:ChIJ_____zjEXzkRhMp1nTIqjdc,http://www.brahmacadservices.com/
"Vadodara, Gujarat, India",CAD drafting services,"A - 91, Corporate Rd, opp. Vodafone House, Prahlad Nagar, Ahmedabad, Gujarat 380015","[""Architecture firm""]",Architecture firm,,0x395e9b0989171117:0xf1773326dcb1866b,Ahmedabad,True,IN,65.69656692546552,https://www.google.com/g/11kjcrqmbm,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMwYnbWd-FXg4AMQ3AUJke5RE76FPEBrjovsDPE2ANV6m1ebdYvrZsx7RqZaAozzDGNCRQhT3_82OxxPJf7kAFYd9sbsimVs7N9-x9KUug3UTsaPNq4ZKdUqb9K9WSRZO0pFrT=w110-h86-k-no""]",True,23.0022961,72.5029071,CAD Services India,Prahlad Nagar,"[{""day"": ""Wednesday"", ""hours"": ""9 am–9 pm""}]",False,079 4800 4669,07948004669,ChIJFxEXiQmbXjkRa4ax3CYzd_E,380015,7,Gujarat,"A - 91, Corporate Rd, opp. Vodafone House",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmMwYnbWd-FXg4AMQ3AUJke5RE76FPEBrjovsDPE2ANV6m1ebdYvrZsx7RqZaAozzDGNCRQhT3_82OxxPJf7kAFYd9sbsimVs7N9-x9KUug3UTsaPNq4ZKdUqb9K9WSRZO0pFrT=w110-h86-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJFxEXiQmbXjkRa4ax3CYzd_E,https://www.cadservicesindia.com/
"Vadodara, Gujarat, India",CAD drafting services,"Mangalmurti Complex, D-3, opp. Novino Battery, Anand Baug Society, Makarpura, Vadodara, Gujarat 390010","[""Drafting Service Center"", ""Design agency"", ""Design engineer"", ""Industrial equipment supplier"", ""Machine workshop"", ""Mechanical engineer"", ""3D printing service""]",Drafting Service Center,,0x395fc5d2a97cf79b:0x49da190c500585e,Vadodara,True,IN,3.146309284106471,https://www.google.com/g/11c5xv4qrn,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl7L5ACovc6oLpqvsQ0Db46bhmy84foj9jL5Aw_yQOOw_eYuUulpTBE5GCARPgcTQbhoHpsjYRVHAGCaAxHsAjRFkK4dwuXQp9UNF6sJYMWFwGfjVugcvZqBqW6euWyyI8dexHW=w113-h86-k-no""]",True,22.2518843,73.1976232,THE CADWORLD,"Anand Baug Society, Makarpura","[{""day"": ""Wednesday"", ""hours"": ""9 am–7 pm""}]",False,092777 77754,09277777754,ChIJm_d8qdLFXzkRXlgAxZChnQQ,390010,145,Gujarat,"Mangalmurti Complex, D-3, opp. Novino Battery",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl7L5ACovc6oLpqvsQ0Db46bhmy84foj9jL5Aw_yQOOw_eYuUulpTBE5GCARPgcTQbhoHpsjYRVHAGCaAxHsAjRFkK4dwuXQp9UNF6sJYMWFwGfjVugcvZqBqW6euWyyI8dexHW=w113-h86-k-no,4.1,https://www.google.com/maps/place/?q=place_id:ChIJm_d8qdLFXzkRXlgAxZChnQQ,https://cadworld.in/
"Vadodara, Gujarat, India",CAD drafting services,"SF-10, 2nd Floor, Rutushree Complex, Tulshi Dham Rd, opp. Kabir Complex, Krupal Society, Manjalpur, Vadodara, Gujarat 390009","[""Civil engineer"", ""Training center"", ""Computer consultant"", ""Design agency"", ""Design engineer"", ""Design institute"", ""Electrical engineer"", ""Mechanical engineer"", ""Software Training Institute""]",Civil engineer,,0x395fc7be4d8c684f:0xe7216c5845a9e411,Vadodara,True,IN,2.069048353555833,https://www.google.com/g/11pd_jqy8s,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnRLKopYPSkECvrfJ59tfGtfYH0teikzBhcRs7ufzTz7xSR2SIfYOkvKvBSH8wvxaPIJivQFsrzj5QSDjmQA-e68v2dt2ZjZsYbrtbbfrxW75EZo4TsORicjg6nJwJGYv2sZi9NPGkFhPLD=w183-h86-k-no""]",True,22.2683179,73.2023396,Hypersoft,"Krupal Society, Manjalpur","[{""day"": ""Wednesday"", ""hours"": ""8 am–9 pm""}]",False,091738 41184,09173841184,ChIJT2iMTb7HXzkREeSpRVhsIec,390009,276,Gujarat,"SF-10, 2nd Floor, Rutushree Complex, Tulshi Dham Rd, opp. Kabir Complex",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnRLKopYPSkECvrfJ59tfGtfYH0teikzBhcRs7ufzTz7xSR2SIfYOkvKvBSH8wvxaPIJivQFsrzj5QSDjmQA-e68v2dt2ZjZsYbrtbbfrxW75EZo4TsORicjg6nJwJGYv2sZi9NPGkFhPLD=w183-h86-k-no,4.8,https://www.google.com/maps/place/?q=place_id:ChIJT2iMTb7HXzkREeSpRVhsIec,http://hypersoft.in/
"Vadodara, Gujarat, India",CAD drafting services,"Saifee Mohalla, Mandvi, Vadodara, Gujarat 390017","[""Drafting Service Center""]",Drafting Service Center,,0x395fc5e76ccb05f5:0x6a624eb23057a91f,Vadodara,True,IN,1.0310154174194568,https://www.google.com/g/11t6y_3724,0,,,22.2969696,73.2103802,CAD PROFICIENT,"Saifee Mohalla, Mandvi",,False,,,ChIJ9QXLbOfFXzkRH6lXMLJOYmo,390017,5,Gujarat,,,False,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fvqegz7e6Av7n-N1RUWVxw&cb_client=search.gws-prod.gps&w=86&h=86&yaw=355.6662&pitch=0&thumbfov=100,,https://www.google.com/maps/place/?q=place_id:ChIJ9QXLbOfFXzkRH6lXMLJOYmo,
"Vadodara, Gujarat, India",CAD drafting services,"NEAR, Gotri, Vadodara, Gujarat 391101","[""Drafting Service Center"", ""Environmental attorney"", ""Environmental consultant"", ""Environmental health service"", ""Environmental Protection Organization""]",Drafting Service Center,,0x395fc9f2e5cf0e21:0x677ce943f21ba0c8,Vadodara,True,IN,4.4069875146288915,https://www.google.com/g/11h56hfh9k,0,,,22.3110255,73.1269281,KP CAD Service,"Chandramauleshwar Nagar, Gotri",,False,097240 55137,09724055137,ChIJIQ7P5fLJXzkRyKAb8kPpfGc,391101,1,Gujarat,NEAR,,False,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qyAdi2C4fj_oU4PGtOA5rQ&cb_client=search.gws-prod.gps&w=86&h=86&yaw=94.58764&pitch=0&thumbfov=100,5,https://www.google.com/maps/place/?q=place_id:ChIJIQ7P5fLJXzkRyKAb8kPpfGc,
"Vadodara, Gujarat, India",CAD drafting services,"Hanuman Nagar, Wagle Industrial Estate, Thane West, Thane, Maharashtra 400604","[""Design engineer""]",Design engineer,,0x3be7b9fa338d6f45:0xd64e9b666391102b,Thane,True,IN,214.35529695288716,https://www.google.com/g/11hfhvdc4z,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkbGjO_AYq_8NALr3biC6ZMFO_1PRUuGftv0svUOOBoK0Kz6ra6hs57VbtvyJ9CfjeFU3a9bFZ36IGq36sTNCkIY4LcPXqVWH4wQjmTkp8L6kXK9nexLjIFF6JCBSE88M8QYqu66g=w86-h86-k-no""]",True,19.2037354,72.94466659999999,CAD SERVICES,"Hanuman Nagar, Wagle Industrial Estate, Thane West","[{""day"": ""Wednesday"", ""hours"": ""8 am–10 pm""}]",False,086524 96697,08652496697,ChIJRW-NM_q55zsRKxCRY2abTtY,400604,19,Maharashtra,,,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkbGjO_AYq_8NALr3biC6ZMFO_1PRUuGftv0svUOOBoK0Kz6ra6hs57VbtvyJ9CfjeFU3a9bFZ36IGq36sTNCkIY4LcPXqVWH4wQjmTkp8L6kXK9nexLjIFF6JCBSE88M8QYqu66g=w86-h86-k-no,4.8,https://www.google.com/maps/place/?q=place_id:ChIJRW-NM_q55zsRKxCRY2abTtY,
"Vadodara, Gujarat, India",CAD drafting services,"Titanium Business Park, D-810, Road, behind Divya Bhaskar Press, off Prahladnagar, Prahlad Nagar, Ahmedabad, Gujarat 380051","[""Engineering consultant"", ""Architectural designer"", ""Civil engineering company"", ""Interior designer"", ""Mechanical engineer"", ""Structural engineer""]",Engineering consultant,,0x395e859035f3ab5b:0x5f94c6b7c6b9fe95,Ahmedabad,True,IN,65.47329784931898,https://www.google.com/g/11pw2rp5hq,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkXyO4_ZIrpTSS2M1dlV4UCjnAXabU7GfYSX07mb0Jm8Sic5R14VK9yVRKHSq36CRpdwAwzDKfMEGlFXIlFTXfhu0K3tLqUaKGiV1NDqTOp6cOPDaDkeY8xWOehgvqwjKr3dArBEtd30XbD=w86-h86-k-no""]",True,22.9973966,72.5022833,Synnoptech CAD Solutions LLP,Prahlad Nagar,"[{""day"": ""Wednesday"", ""hours"": ""10 am–8 pm""}]",False,099243 33633,09924333633,ChIJW6vzNZCFXjkRlf65xrfGlF8,380051,78,Gujarat,"Titanium Business Park, D-810, Road, behind Divya Bhaskar Press, off Prahladnagar",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkXyO4_ZIrpTSS2M1dlV4UCjnAXabU7GfYSX07mb0Jm8Sic5R14VK9yVRKHSq36CRpdwAwzDKfMEGlFXIlFTXfhu0K3tLqUaKGiV1NDqTOp6cOPDaDkeY8xWOehgvqwjKr3dArBEtd30XbD=w86-h86-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJW6vzNZCFXjkRlf65xrfGlF8,https://www.synnoptechcad.com/?utm_source=google&utm_medium=business_profile&utm_campaign=gbp_traffic
"Vadodara, Gujarat, India",CAD drafting services,"856F+33G, Ground floor, Crown chambers, RC Dutt Rd, Vishwas Colony, Vadodara, Gujarat 390007","[""Mechanical engineer""]",Mechanical engineer,,0x395fc94bb8fb8205:0x7ccf4ec9e31d26fd,Vadodara,False,IN,1.640901196433478,https://www.google.com/g/11lfldwqgt,0,,True,22.3101949,73.172691,ENGenius Consultant | Freelancer | Mechanical Design | CAD | Stress Analysis | FEA | Simulation | CFD | Vadodara,"Vishwas Colony, Vadiwadi","[{""day"": ""Wednesday"", ""hours"": ""9 am–9 pm""}]",False,099989 15886,09998915886,ChIJBYL7uEvJXzkR_SYd48lOz3w,390007,2,Gujarat,"856F+33G, Ground floor, Crown chambers, RC Dutt Rd",,False,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=viCZyWSh2B1-0AQtXOEWFA&cb_client=search.gws-prod.gps&w=86&h=86&yaw=97.171196&pitch=0&thumbfov=100,4.7,https://www.google.com/maps/place/?q=place_id:ChIJBYL7uEvJXzkR_SYd48lOz3w,
"Vadodara, Gujarat, India",CAD drafting services,"D Wing, Kamala City, Office 6A, Trade World, Senapati Bapat Marg, next to World One, Towers, Lower Parel West, Mumbai, Maharashtra 400013","[""Drafting Service Center""]",Drafting Service Center,,0x3be7cef1ab4ae34b:0xf2bf16cc77147968,Mumbai,True,IN,228.8505336417393,https://www.google.com/g/11h17qwv6,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWngGATHlqIsk0V55jYIWK-cdS-4ZAbwxK2SFOQ56iEDhXm1bXEoA_xywLAxyMKSheACKR0QqqwZwmUBVO81eFkwtSmA2NaQHqmSuMEhd87BDOLNi19FHB8D5tF-k6Zhu6c5Zlk=w221-h86-k-no""]",True,19.0028948,72.8283515,CAD DESIGNING & DRAFTING SERVICES MUMBAI,"Towers, Lower Parel West, Lower Parel","[{""day"": ""Wednesday"", ""hours"": ""9 am–7 pm""}]",False,097698 09434,09769809434,ChIJS-NKq_HO5zsRaHkUd8wWv_I,400013,8,Maharashtra,"D Wing, Kamala City, Office 6A, Trade World, Senapati Bapat Marg, next to World One",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWngGATHlqIsk0V55jYIWK-cdS-4ZAbwxK2SFOQ56iEDhXm1bXEoA_xywLAxyMKSheACKR0QqqwZwmUBVO81eFkwtSmA2NaQHqmSuMEhd87BDOLNi19FHB8D5tF-k6Zhu6c5Zlk=w221-h86-k-no,4.6,https://www.google.com/maps/place/?q=place_id:ChIJS-NKq_HO5zsRaHkUd8wWv_I,https://www.designitech.in/
"Vadodara, Gujarat, India",CAD drafting services,"Pushpak Landmark, 1203, 100 Feet Anand Nagar Rd, nr. Titanium city center, Prahlad Nagar, Ahmedabad, Gujarat 380015","[""Drafting Service Center"", ""Architectural designer""]",Drafting Service Center,,0x395e858f9c7c8251:0xa2becfc109d0da53,Ahmedabad,True,IN,65.42566981317384,https://www.google.com/g/11nbh2wk7c,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk2iKyTejdBTurWFNPqHnvArHEPCZqQnqdV1N1Lxc26AjomV2vRPtNWjWfV6biG4V8B-hTTtxLyunnTUHiFxeGp_HcZrU7MlOcW0NBXdnRRgAn86SWgptZNRp190pRNLcnz72av7ZtFoK__=w114-h86-k-no""]",True,23.0127114,72.5220271,Moksh CAD,Prahlad Nagar,"[{""day"": ""Wednesday"", ""hours"": ""Open 24 hours""}]",False,099786 02779,09978602779,ChIJUYJ8nI-FXjkRU9rQCcHPvqI,380015,15,Gujarat,"Pushpak Landmark, 1203, 100 Feet Anand Nagar Rd, nr. Titanium city center",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk2iKyTejdBTurWFNPqHnvArHEPCZqQnqdV1N1Lxc26AjomV2vRPtNWjWfV6biG4V8B-hTTtxLyunnTUHiFxeGp_HcZrU7MlOcW0NBXdnRRgAn86SWgptZNRp190pRNLcnz72av7ZtFoK__=w114-h86-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJUYJ8nI-FXjkRU9rQCcHPvqI,https://www.mokshcad.com/
"Vadodara, Gujarat, India",CAD drafting services,"1 main road, Girnar society, Chandreshnagar Main Rd, near mama saheb temple, Aditya Park, Chandreshnagar, Rajkot, Gujarat 360004","[""Industrial design company"", ""Design engineer"", ""Mechanical engineer"", ""3D printing service""]",Industrial design company,,0x3959cbddaa078e5d:0xcc662692cadfaec0,Rajkot,True,IN,154.15010703485692,https://www.google.com/g/11rms40scn,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlGGvOcGKUV3w0qJt772ClV94_7-lsMceHW6yW09eBnD4PMBmZndbhybNDTvYBWF_ATor0TTmXQB9oNoTplAVr17Rdhj7aZnnNCQps5H423p-IbehKPXHeQ7zXBVvVeI1J5S10GFQ=w136-h86-k-no""]",True,22.2721599,70.783284,Descon Design,"Aditya Park, Chandreshnagar","[{""day"": ""Wednesday"", ""hours"": ""9 am–8 pm""}]",False,075676 90393,07567690393,ChIJXY4Hqt3LWTkRwK7fypImZsw,360004,26,Gujarat,"1 main road, Girnar society, Chandreshnagar Main Rd, near mama saheb temple",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlGGvOcGKUV3w0qJt772ClV94_7-lsMceHW6yW09eBnD4PMBmZndbhybNDTvYBWF_ATor0TTmXQB9oNoTplAVr17Rdhj7aZnnNCQps5H423p-IbehKPXHeQ7zXBVvVeI1J5S10GFQ=w136-h86-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJXY4Hqt3LWTkRwK7fypImZsw,http://www.descondesign.in/
"Vadodara, Gujarat, India",CAD drafting services,"VMC Water Tank, 2nd Floor, Super House, D67 Main Road Opposite:, near Super Bakers, Sardar Estate, Sayaji Park Society, Vadodara, Gujarat 390019","[""Training center""]",Training center,,0x395fcf3892670163:0xdaa3664f5b7ce056,Vadodara,True,IN,2.7837321360962557,https://www.google.com/g/11c5_44684,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnlwFfAvhrrX54P3DtkcpMqOjJx3-Pxat1uJjlAlVPbdLiznYTtMTv7xiVzzP0_w4QgAtBRLcncJnApI7oOADZpGxq6RfJAZ-cNEfF-F0pyWu4TxUNpQGhDFrkF-xub46AUs20owvZbKRjl=w86-h114-k-no""]",True,22.3130055,73.23436559999999,Khodiyar eSolutions Pvt Ltd,"Sheshnarayan Society, Sardar Estate, Sayaji Park Society","[{""day"": ""Wednesday"", ""hours"": ""9 am–8 pm""}]",False,097370 71166,09737071166,ChIJYwFnkjjPXzkRVuB8W09mo9o,390019,24,Gujarat,"VMC Water Tank, 2nd Floor, Super House, D67 Main Road Opposite:, near Super Bakers",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnlwFfAvhrrX54P3DtkcpMqOjJx3-Pxat1uJjlAlVPbdLiznYTtMTv7xiVzzP0_w4QgAtBRLcncJnApI7oOADZpGxq6RfJAZ-cNEfF-F0pyWu4TxUNpQGhDFrkF-xub46AUs20owvZbKRjl=w86-h114-k-no,4.7,https://www.google.com/maps/place/?q=place_id:ChIJYwFnkjjPXzkRVuB8W09mo9o,http://www.khodiyaresolutions.com/
"Vadodara, Gujarat, India",CAD drafting services,"Alankar Tower, 331, near Dairyden Circle, opp. MSU, Near Sayajigunj Police Station, Sarod, Sayajiganj, Vadodara, Gujarat 390020","[""Training center"", ""Accounting school"", ""Coaching Center"", ""Design institute"", ""Education center"", ""Engineering consultant"", ""Interior designer"", ""Mechanical engineer"", ""Software Training Institute""]",Training center,,0x395fcfb6c3b73e21:0xe50e9a0ae55c10e7,Vadodara,True,IN,1.06077445201992,https://www.google.com/g/11gtylx7wr,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk9pQ3sve_0ex4q5PBRgdtCYXi4MnbcWcY3706NSgFt0nNiQ61JDFOYAPbMUtKD_HSSfI8lXezGDEMvEn6uPE9I6VtEnFd-DHXEdY8pit2IjLrxe1QdQDYuUbm7jO25FqJyhkqYsf82xmPI=w153-h86-k-no""]",True,22.3094157,73.1840452,Redversity,"Near Sayajigunj Police Station, Sarod, Sayajiganj","[{""day"": ""Wednesday"", ""hours"": ""10 am–8 pm""}]",False,091045 07507,09104507507,ChIJIT63w7bPXzkR5xBc5QqaDuU,390020,27,Gujarat,"Alankar Tower, 331, near Dairyden Circle, opp. MSU",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk9pQ3sve_0ex4q5PBRgdtCYXi4MnbcWcY3706NSgFt0nNiQ61JDFOYAPbMUtKD_HSSfI8lXezGDEMvEn6uPE9I6VtEnFd-DHXEdY8pit2IjLrxe1QdQDYuUbm7jO25FqJyhkqYsf82xmPI=w153-h86-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJIT63w7bPXzkR5xBc5QqaDuU,https://www.redversity.in/
"Vadodara, Gujarat, India",CAD drafting services,"1st Floor 24, Jaldhara Chowkdi, GaldharaChokdi, Ankleshwar GIDC, Ankleshwar, Gujarat 393002","[""Engineering consultant"", ""Drafting Service Center""]",Engineering consultant,,0x3be0235da5663ba3:0xa9100c2f6425dfd6,Ankleshwar,True,IN,49.354968076908364,https://www.google.com/g/11w49l0qq9,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlFeUcVTYYA1TbepRnh3FoFqQunxb9GKyQ0vgFVun5pZu6djU0zT8xiS67lGLCwaNir2yPysBH4qyY29JR-GvKb97YC2vDp7lFQUqe_G6pV4hAioowPi2_QglEr9dI6ZNWQRP43d3ZXwMok=w154-h86-k-no""]",True,21.6014537,73.0203267,Vinayak CAD Services,"GaldharaChokdi, Ankleshwar GIDC","[{""day"": ""Wednesday"", ""hours"": ""9 am–7 pm""}]",False,093761 34077,09376134077,ChIJoztmpV0j4DsR1t8lZC8MEKk,393002,9,Gujarat,"1st Floor 24, Jaldhara Chowkdi",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlFeUcVTYYA1TbepRnh3FoFqQunxb9GKyQ0vgFVun5pZu6djU0zT8xiS67lGLCwaNir2yPysBH4qyY29JR-GvKb97YC2vDp7lFQUqe_G6pV4hAioowPi2_QglEr9dI6ZNWQRP43d3ZXwMok=w154-h86-k-no,5,https://www.google.com/maps/place/?q=place_id:ChIJoztmpV0j4DsR1t8lZC8MEKk,
"Vadodara, Gujarat, India",CAD drafting services,"Hi-Tech House, B/H V-Murti Complex, Near Gurukul Tower, Gurukul, Ahmedabad, Gujarat 380054","[""Drafting Service Center"", ""Architecture firm"", ""Industrial consultant"", ""Industrial design company"", ""Mechanical engineer""]",Drafting Service Center,,0x395e84a53572b20b:0x8cf3aa468d1af752,Ahmedabad,True,IN,66.81662360339446,https://www.google.com/g/1hjgm8kn9,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk0O_ZlxaYFmej0RxzGmzAcFpbH3dw3L_OkQowmf8YoUoo8-8qcSq9jqYmiS2NxhhO5lu9MxeAvg9FZxlAUtQJvAZw-v9g-IQOf5VzooKhPNuAB5z_S_2cFEEEPBDirWGiwFn0v=w114-h86-k-no""]",True,23.044940399999998,72.5295211,TrueCADD,"Sunrise Park, Gurukul","[{""day"": ""Wednesday"", ""hours"": ""Open 24 hours""}]",False,079 4000 3252,07940003252,ChIJC7JyNaWEXjkRUvcajUaq84w,380054,4,Gujarat,"Hi-Tech House, B/H V-Murti Complex, Near Gurukul Tower",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk0O_ZlxaYFmej0RxzGmzAcFpbH3dw3L_OkQowmf8YoUoo8-8qcSq9jqYmiS2NxhhO5lu9MxeAvg9FZxlAUtQJvAZw-v9g-IQOf5VzooKhPNuAB5z_S_2cFEEEPBDirWGiwFn0v=w114-h86-k-no,4.2,https://www.google.com/maps/place/?q=place_id:ChIJC7JyNaWEXjkRUvcajUaq84w,https://www.truecadd.com/
"Vadodara, Gujarat, India",CAD drafting services,"Shreem Apartment, 102-103, Mujmahuda Rd, Vishwamitry Twp Wing A, Vishwamitri, Vadodara, Gujarat 390011","[""Software company"", ""Design institute"", ""Engineering consultant"", ""Mechanical engineer"", ""Software Training Institute""]",Software company,,0x395fc8afb357c37b:0xa70dcef5b74f6067,Vadodara,True,IN,1.454352618713841,https://www.google.com/g/1tfslc_8,1,"[""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWny9zZUU_IOrB0oLjFlMkd_KMHtGj1zZg566zKMX6uaSJZwT6SkN4qku38LKsKrF_G_gRER1gFH7UakecWeXr4xdTHGpeQtDy112XW81l5uHuExzsFgs_IvbXVGhisXf82oM0yy=w114-h86-k-no""]",False,22.2853773,73.1755196,SITECH PLM,"Vishwamitry Township Wing A, Vishwamitri","[{""day"": ""Wednesday"", ""hours"": ""9 am–6 pm""}]",False,,,ChIJe8NXs6_IXzkRZ2BPt_XODac,390011,12,Gujarat,"Shreem Apartment, 102-103, Mujmahuda Rd",,False,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWny9zZUU_IOrB0oLjFlMkd_KMHtGj1zZg566zKMX6uaSJZwT6SkN4qku38LKsKrF_G_gRER1gFH7UakecWeXr4xdTHGpeQtDy112XW81l5uHuExzsFgs_IvbXVGhisXf82oM0yy=w114-h86-k-no,4.8,https://www.google.com/maps/place/?q=place_id:ChIJe8NXs6_IXzkRZ2BPt_XODac,http://www.sitechplm.com/
